ORGID,ORGNAME,STATUSCODE,UPDATETIME
380072000YU111111,桃園市桃園區莊敬國民小學人事室,T,2018-12-06 18:22:30
380072000YU000810,桃園市桃園區莊敬國民小學會計室,T,2018-12-06 18:22:30
380072100Y,桃園市桃園區快樂國民小學,T,2018-12-06 18:22:29
380072100YU000810,桃園市桃園區快樂國民小學會計室,T,2018-12-06 18:22:29
380072100YU000710,桃園市桃園區快樂國民小學人事室,T,2018-12-06 18:22:29
380072200Y,桃園市桃園區永順國民小學,T,2018-12-06 18:22:29
380072200YU000006,桃園市桃園區永順國民小學人事室,T,2018-12-06 18:22:29
380072300Y,桃園市桃園區新埔國民小學,T,2018-12-06 18:22:31
380072300YU000710,桃園市桃園區新埔國民小學人事室,T,2018-12-06 18:22:31
380072400Y,桃園市中壢區中壢國民小學,T,2018-12-06 18:22:35
380072400YU700000,桃園市中壢區中壢國民小學人事室,T,2018-12-06 18:22:35
380072400YU000006,桃園市中壢區中壢國民小學會計室,T,2018-12-06 18:22:35
380072500Y,桃園市中壢區中平國民小學,T,2019-02-19 17:11:51
380072500YU111111,桃園市中壢區中平國民小學人事室,T,2018-12-06 18:22:35
380072500YU810000,桃園市中壢區中平國民小學會計室,T,2018-12-06 18:22:35
380072600Y,桃園市中壢區新明國民小學,T,2018-12-06 18:22:35
380072600YU810000,桃園市中壢區新明國民小學會計室,T,2018-12-06 18:22:35
380072600YU710000,桃園市中壢區新明國民小學人事室,T,2018-12-06 18:22:35
380072700Y,桃園市中壢區芭里國民小學,T,2018-12-06 18:22:35
380072800YU034670,桃園市中壢區新街國民小學人事室,T,2018-12-06 18:22:36
380072800Y,桃園市中壢區新街國民小學,T,2018-12-06 18:22:36
380072900YU000710,桃園市中壢區普仁國民小學人事室,T,2018-12-06 18:22:34
380072900YU000001,桃園市中壢區普仁國民小學會計室,T,2018-12-06 18:22:34
380072900Y,桃園市中壢區普仁國民小學,T,2018-12-06 18:22:34
380073000YU810000,桃園市中壢區富台國民小學會計室,T,2018-12-06 18:22:35
380073000YU710000,桃園市中壢區富台國民小學人事室,T,2018-12-06 18:22:35
380073000Y,桃園市中壢區富台國民小學,T,2018-12-06 18:22:35
380073100YU510000,桃園市中壢區青埔國民小學會計室,T,2018-12-06 18:22:35
380073100Y,桃園市中壢區青埔國民小學,T,2018-12-06 18:22:35
380073200YU000002,桃園市中壢區內壢國民小學會計室,T,2018-12-06 18:22:34
380073200Y,桃園市中壢區內壢國民小學,T,2018-12-06 18:22:34
380073200YU000001,桃園市中壢區內壢國民小學人事室,T,2018-12-06 18:22:34
380073300Y,桃園市中壢區內定國民小學,T,2018-12-06 18:22:34
380073300YU710000,桃園市中壢區內定國民小學人事室,T,2018-12-06 18:22:34
380073400YU111111,桃園市中壢區大崙國民小學人事室,T,2018-12-06 18:22:34
380073400Y,桃園市中壢區大崙國民小學,T,2018-12-06 18:22:34
380073400YU222222,桃園市中壢區大崙國民小學會計室,T,2018-12-06 18:22:34
380073500Y,桃園市中壢區山東國民小學,T,2018-12-06 18:22:34
380073600YU000710,桃園市中壢區中正國民小學人事室,T,2018-12-06 18:22:34
380073600Y,桃園市中壢區中正國民小學,T,2018-12-06 18:22:34
380073600YU000810,桃園市中壢區中正國民小學會計室,T,2018-12-06 18:22:34
380073700Y,桃園市中壢區自立國民小學,T,2018-12-06 18:22:33
380073700YU710000,桃園市中壢區自立國民小學人事室,T,2018-12-06 18:22:33
380073700YU500000,桃園市中壢區自立國民小學會計室,T,2018-12-06 18:22:33
380073800Y,桃園市中壢區龍岡國民小學,T,2018-12-06 18:22:33
380073800YU000001,桃園市中壢區龍岡國民小學人事室,T,2018-12-06 18:22:33
380073800YU810000,桃園市中壢區龍岡國民小學會計室,T,2018-12-06 18:22:33
380073900Y,桃園市中壢區信義國民小學,T,2018-12-06 18:22:33
380073900YU000007,桃園市中壢區信義國民小學會計室,T,2018-12-06 18:22:33
380073900YU000006,桃園市中壢區信義國民小學人事室,T,2018-12-06 18:22:33
380074000YU111111,桃園市中壢區林森國民小學人事室,T,2018-12-06 18:22:33
380074000YU810000,桃園市中壢區林森國民小學會計室,T,2018-12-06 18:22:33
380074000Y,桃園市中壢區林森國民小學,T,2018-12-06 18:22:33
380074100YU710000,桃園市中壢區華勛國民小學人事室,T,2018-12-06 18:22:33
380074100Y,桃園市中壢區華勛國民小學,T,2018-12-06 18:22:33
380074200YU611000,桃園市中壢區興國國民小學會計室,T,2018-12-06 18:22:32
380074200YU511000,桃園市中壢區興國國民小學人事室,T,2018-12-06 18:22:32
380074200Y,桃園市中壢區興國國民小學,T,2018-12-06 18:22:32
380074300YU810000,桃園市中壢區忠福國民小學會計室,T,2018-12-06 18:22:32
380074300Y,桃園市中壢區忠福國民小學,T,2018-12-06 18:22:32
380074400YU810000,桃園市中壢區興仁國民小學會計室,T,2018-12-06 18:22:32
380074400Y,桃園市中壢區興仁國民小學,T,2018-12-06 18:22:32
380074400YU111111,桃園市中壢區興仁國民小學人事室,T,2018-12-06 18:22:32
380074500YU710000,桃園市中壢區中原國民小學人事室,T,2018-12-06 18:22:32
380074500YU810000,桃園市中壢區中原國民小學會計室,T,2018-12-06 18:22:32
380074500Y,桃園市中壢區中原國民小學,T,2018-12-06 18:22:32
380074600YU100810,桃園市中壢區元生國民小學會計室,T,2018-12-06 18:22:32
380074600YU100710,桃園市中壢區元生國民小學人事室,T,2018-12-06 18:22:32
380074600Y,桃園市中壢區元生國民小學,T,2018-12-06 18:22:32
380074700YU000810,桃園市平鎮區新勢國民小學會計室,T,2018-12-06 18:22:36
380074700Y,桃園市平鎮區新勢國民小學,T,2018-12-06 18:22:36
380074700YU000710,桃園市平鎮區新勢國民小學人事室,T,2018-12-06 18:22:36
380074800Y,桃園市平鎮區忠貞國民小學,T,2018-12-06 18:22:36
380074800YU000002,桃園市平鎮區忠貞國民小學會計室,T,2018-12-06 18:22:36
380074800YU102001,桃園市平鎮區忠貞國民小學人事室,T,2018-12-06 18:22:36
380074900Y,桃園市平鎮區東勢國民小學,T,2018-12-17 17:10:54
380074900YU103810,桃園市平鎮區東勢國民小學會計室,T,2018-12-17 17:10:54
380074900YU000001,桃園市平鎮區東勢國民小學人事室,T,2018-12-17 17:10:54
380075000Y,桃園市平鎮區宋屋國民小學,T,2018-12-06 18:22:36
380075000YU000002,桃園市平鎮區宋屋國民小學會計室,T,2018-12-06 18:22:36
380075000YU000001,桃園市平鎮區宋屋國民小學人事室,T,2018-12-06 18:22:36
380075100Y,桃園市平鎮區南勢國民小學,T,2020-03-10 17:08:08
380075100YU111111,桃園市平鎮區南勢國民小學人事室,T,2018-12-06 18:22:36
380075100YU000001,桃園市平鎮區南勢國民小學會計室,T,2018-12-06 18:22:36
380075200YU111111,桃園市平鎮區山豐國民小學人事室,T,2018-12-06 18:22:36
380075200Y,桃園市平鎮區山豐國民小學,T,2018-12-06 18:22:36
380075300YU222222,桃園市平鎮區復旦國民小學會計室,T,2018-12-06 18:22:36
380075300Y,桃園市平鎮區復旦國民小學,T,2018-12-06 18:22:36
380075300YU111111,桃園市平鎮區復旦國民小學人事室,T,2018-12-06 18:22:36
380075400Y,桃園市平鎮區北勢國民小學,T,2018-12-06 18:22:36
380075400YU500000,桃園市平鎮區北勢國民小學會計室,T,2018-12-06 18:22:36
380075400YU600000,桃園市平鎮區北勢國民小學人事室,T,2018-12-06 18:22:36
380075500Y,桃園市平鎮區東安國民小學,T,2018-12-06 18:22:36
380075500YU710000,桃園市平鎮區東安國民小學人事室,T,2018-12-06 18:22:36
380075500YU000810,桃園市平鎮區東安國民小學會計室,T,2018-12-06 18:22:36
380075600Y,桃園市平鎮區文化國民小學,T,2018-12-06 18:22:37
380075600YU000006,桃園市平鎮區文化國民小學會計室,T,2018-12-06 18:22:37
380075600YU000005,桃園市平鎮區文化國民小學人事室,T,2018-12-06 18:22:37
380075700Y,桃園市平鎮區祥安國民小學,T,2018-12-06 18:22:37
380075700YU000001,桃園市平鎮區祥安國民小學會計室,T,2018-12-06 18:22:37
380075700YU000002,桃園市平鎮區祥安國民小學人事室,T,2018-12-06 18:22:37
380075800Y,桃園市平鎮區平興國民小學,T,2018-12-06 18:22:37
380075800YU000001,桃園市平鎮區平興國民小學人事室,T,2018-12-06 18:22:37
380075800YU000002,桃園市平鎮區平興國民小學會計室,T,2018-12-06 18:22:37
380075900YU000710,桃園市平鎮區義興國民小學人事室,T,2018-12-06 18:22:37
380075900Y,桃園市平鎮區義興國民小學,T,2018-12-06 18:22:37
380075900YU000810,桃園市平鎮區義興國民小學會計室,T,2018-12-06 18:22:37
380076000YU111111,桃園市平鎮區新榮國民小學人事室,T,2018-12-06 18:22:37
380076000Y,桃園市平鎮區新榮國民小學,T,2018-12-06 18:22:37
380076000YU222222,桃園市平鎮區新榮國民小學會計室,T,2018-12-06 18:22:37
380076100Y,桃園市八德區大成國民小學,T,2018-12-06 18:22:38
380076100YU100000,桃園市八德區大成國民小學附設幼稚園,T,2018-12-06 18:22:38
380076100YU111111,桃園市八德區大成國小人事室,T,2018-12-06 18:22:38
380076100YU123456,桃園市八德區大成國民小學會計室,T,2018-12-06 18:22:38
380076200YU000001,桃園市八德區八德國民小學人事室,T,2018-12-06 18:22:37
380076200YU000003,財團法人桃園市八德區八德國民小學教育事務基金會,T,2018-12-06 18:22:37
380076200Y,桃園市八德區八德國民小學,T,2018-12-06 18:22:37
380076200YU000002,桃園市八德區八德國民小學主計室,T,2018-12-06 18:22:37
380076300Y,桃園市八德區霄裡國民小學,T,2018-12-06 18:22:37
380076400YU600001,桃園市八德區大安國民小學人事室,T,2018-12-06 18:22:37
380076400Y,桃園市八德區大安國民小學,T,2018-12-06 18:22:37
380076400YU000001,桃園市八德區大安國民小學會計室,T,2018-12-06 18:22:37
380076500Y,桃園市八德區茄苳國民小學,T,2018-12-06 18:22:37
380076500YU000710,桃園市八德區茄苳國民小學人事室,T,2018-12-06 18:22:37
380076500YU000810,桃園市八德區茄苳國民小學會計室,T,2018-12-06 18:22:37
380076600Y,桃園市八德區廣興國民小學,T,2018-12-06 18:22:38
380076700YU600001,桃園市八德區大勇國民小學會計室,T,2018-12-06 18:22:38
380076700Y,桃園市八德區大勇國民小學,T,2018-12-06 18:22:38
380076700YU500001,桃園市八德區大勇國民小學人事室,T,2018-12-06 18:22:38
380076800Y,桃園市八德區瑞豐國民小學,T,2018-12-06 18:22:38
380076800YUPERSON,桃園市八德區瑞豐國民小學人事室,T,2018-12-06 18:22:38
380076900Y,桃園市八德區大忠國民小學,T,2018-12-06 18:22:38
380076900YU111112,桃園市八德區大忠國民小學人事室,T,2018-12-06 18:22:38
380077000YU000005,桃園市楊梅區楊梅國民小學人事室,T,2018-12-12 17:22:26
380077000Y,桃園市楊梅區楊梅國民小學,T,2018-12-12 17:22:26
380077100Y,桃園市楊梅區水美國民小學,T,2018-12-12 17:22:26
380077200Y,桃園市楊梅區上田國民小學,T,2018-12-12 17:22:26
380077300YU007879,桃園市楊梅區大同國民小學人事室,T,2018-12-12 17:22:26
380077300Y,桃園市楊梅區大同國民小學,T,2018-12-12 17:22:26
380077400YU000061,桃園市楊梅區富岡國民小學人事室,T,2018-12-12 17:22:26
380077400Y,桃園市楊梅區富岡國民小學,T,2018-12-12 17:22:26
380077500Y,桃園市楊梅區瑞原國民小學,T,2018-12-12 17:22:26
380077600Y,桃園市楊梅區上湖國民小學,T,2018-12-12 17:22:26
380077700YU810000,桃園市楊梅區瑞埔國民小學會計室,T,2018-12-12 17:22:27
380077700Y,桃園市楊梅區瑞埔國民小學,T,2018-12-12 17:22:27
380077700YU710000,桃園市楊梅區瑞埔國民小學人事室,T,2018-12-12 17:22:27
380077800Y,桃園市楊梅區瑞梅國民小學,T,2018-12-12 17:22:27
380077800YURMES81,桃園市楊梅區瑞梅國民小學會計室,T,2018-12-12 17:22:27
380077900Y,桃園市楊梅區高榮國民小學,T,2018-12-12 17:22:27
380077900YU000002,桃園市楊梅區高榮國民小學人事室,T,2018-12-12 17:22:27
380077900YU000001,桃園市楊梅區高榮國民小學會計室,T,2018-12-12 17:22:27
380078000Y,桃園市楊梅區四維國民小學,T,2018-12-12 17:22:27
380078100YU111111,桃園市楊梅區楊明國民小學人事室,T,2018-12-12 17:22:27
380078100Y,桃園市楊梅區楊明國民小學,T,2018-12-12 17:22:27
380078100YU111112,桃園市楊梅區楊明國民小學會計室,T,2018-12-12 17:22:27
380078200Y,桃園市楊梅區瑞塘國民小學,T,2018-12-12 17:22:27
380078200YU000002,桃園市楊梅區瑞塘國民小學會計室,T,2018-12-12 17:22:27
380078200YU000001,桃園市楊梅區瑞塘國民小學人事室,T,2018-12-12 17:22:27
380078300Y,桃園市楊梅區楊心國民小學,T,2018-12-12 17:22:27
380078300YU111112,桃園市楊梅區楊心國民小學會計室,T,2018-12-12 17:22:27
380078300YU111111,桃園市楊梅區楊心國民小學人事室,T,2018-12-12 17:22:27
380078400Y,桃園市蘆竹區南崁國民小學,T,2018-12-06 18:22:38
380078400YU710000,桃園市蘆竹區南崁國民小學人事室,T,2018-12-06 18:22:38
380078400YU810000,桃園市蘆竹區南崁國民小學會計室,T,2018-12-06 18:22:38
380078500Y,桃園市蘆竹區公埔國民小學,T,2018-12-06 18:22:38
380078600Y,桃園市蘆竹區蘆竹國民小學,T,2018-12-06 18:22:38
380078700YU000002,桃園市蘆竹區大竹國民小學會計室,T,2018-12-06 18:22:39
380078700Y,桃園市蘆竹區大竹國民小學,T,2018-12-06 18:22:38
380078700YU000001,桃園市蘆竹區大竹國民小學人事室,T,2018-12-06 18:22:39
380078800Y,桃園市蘆竹區新興國民小學,T,2018-12-06 18:22:39
380078900Y,桃園市蘆竹區外社國民小學,T,2018-12-06 18:22:39
380078900YU580214,桃園市蘆竹區外社國民小學人事室,T,2018-12-06 18:22:39
380079000Y,桃園市蘆竹區山腳國民小學,T,2018-12-06 18:22:39
380079100Y,桃園市蘆竹區頂社國民小學,T,2018-12-06 18:22:39
380079200YU810000,桃園市蘆竹區海湖國民小學會計室,T,2018-12-06 18:22:39
380079200Y,桃園市蘆竹區海湖國民小學,T,2018-12-06 18:22:39
380079200YU710000,桃園市蘆竹區海湖國民小學人事室,T,2018-12-06 18:22:39
380079300Y,桃園市蘆竹區大華國民小學,T,2018-12-06 18:22:39
380079400Y,桃園市蘆竹區新莊國民小學,T,2018-12-06 18:22:39
380079500YU000002,桃園市蘆竹區錦興國民小學人事室,T,2018-12-06 18:22:39
380079500Y,桃園市蘆竹區錦興國民小學,T,2018-12-06 18:22:39
380079500YU000001,桃園市蘆竹區錦興國民小學會計室,T,2018-12-06 18:22:39
380079600YU000005,桃園市蘆竹區光明國民小學人事室,T,2018-12-06 18:22:39
380079600YU000006,桃園市蘆竹區光明國民小學會計室,T,2018-12-06 18:22:39
380079600Y,桃園市蘆竹區光明國民小學,T,2018-12-06 18:22:39
380079700YU000810,桃園市蘆竹區龍安國民小學會計室,T,2018-12-06 18:22:39
380079700Y,桃園市蘆竹區龍安國民小學,T,2018-12-06 18:22:39
380079700YU000710,桃園市蘆竹區龍安國民小學人事室,T,2018-12-06 18:22:39
380079800Y,桃園市大溪區大溪國民小學,T,2018-12-06 18:22:40
380079800YU304011,桃園市大溪區大溪國民小學會計室,T,2018-12-06 18:22:40
380079800YU111111,桃園市大溪區大溪國民小學人事室,T,2018-12-06 18:22:40
380079900Y,桃園市大溪區美華國民小學,T,2018-12-06 18:22:40
380080000Y,桃園市大溪區內柵國民小學,T,2018-12-06 18:22:40
380080100Y,桃園市大溪區福安國民小學,T,2018-12-06 18:22:40
380080200YU000002,桃園市大溪區百吉國民小學會計室,T,2018-12-06 18:22:40
380080200Y,桃園市大溪區百吉國民小學,T,2018-12-06 18:22:40
380080300Y,桃園市大溪區中興國民小學,T,2018-12-06 18:22:40
380080400YU034662,桃園市大溪區員樹林國民小學會計室,T,2018-12-06 18:22:40
380080400Y,桃園市大溪區員樹林國民小學,T,2018-12-06 18:22:40
380080400YU034663,桃園市大溪區員樹林國民小學人事室,T,2018-12-06 18:22:40
380080500Y,桃園市大溪區仁善國民小學,T,2018-12-06 18:22:40
380080500YU111111,桃園市大溪區仁善國民小學人事室,T,2018-12-06 18:22:40
380080600YU810000,桃園市大溪區僑愛國民小學會計室,T,2018-12-06 18:22:40
380080600YU710000,桃園市大溪區僑愛國民小學人事室,T,2018-12-06 18:22:40
380080600Y,桃園市大溪區僑愛國民小學,T,2018-12-06 18:22:40
380080700Y,桃園市大溪區南興國民小學,T,2018-12-06 18:22:41
380080800Y,桃園市大溪區永福國民小學,T,2020-04-15 17:07:26
380080900Y,桃園市大溪區瑞祥國民小學,T,2018-12-06 18:22:41
380081000YU710000,桃園市大溪區田心國民小學人事室,T,2018-12-06 18:22:41
380081000Y,桃園市大溪區田心國民小學,T,2018-12-06 18:22:41
380081100YU000001,桃園市大溪區仁和國民小學會計室,T,2018-12-06 18:22:41
